,Unnamed: 0,underlying_symbol,underlying_price,contract_symbol,expiration,dte,strike,option_type,open_interest,volume,theoretical_price,last_trade_price,tick,bid,bid_size,ask,ask_size,open,high,low,prev_close,change,change_percent,implied_volatility,delta,gamma,theta,vega,rho
12522,12522,NDXP,21774.0645,NDXP250305C22300000,2025-03-05,27,22300.0,call,0,0,174.5802,0.0,no_change,145.4,1,165.4,1,0.0,0.0,0.0,140.700004577637,0.0,0.0,0.1499,0.3122,0.0004,-5.7959,21.089,4.8828
12523,12523,NDXP,21774.0645,NDXP250305P22300000,2025-03-05,27,22300.0,put,0,0,638.5667,0.0,no_change,637.9,1,717.9,1,0.0,0.0,0.0,780.699981689453,0.0,0.0,0.1541,-0.688,0.0004,-5.5888,21.0891,-11.5506
12524,12524,NDXP,21774.0645,NDXP250305C22400000,2025-03-05,27,22400.0,call,0,0,141.3864,0.0,no_change,114.8,2,134.8,2,0.0,0.0,0.0,113.950000762939,0.0,0.0,0.1475,0.2709,0.0004,-5.323,19.8043,4.2388
12525,12525,NDXP,21774.0645,NDXP250305P22400000,2025-03-05,27,22400.0,put,0,0,705.0298,0.0,no_change,707.4,1,787.0,1,0.0,0.0,0.0,859.199981689453,0.0,0.0,0.15,-0.7293,0.0004,-5.0713,19.8043,-12.2681
12526,12526,NDXP,21774.0645,NDXP250305C22500000,2025-03-05,27,22500.0,call,0,0,113.0491,0.0,no_change,91.2,3,106.0,3,0.0,0.0,0.0,91.8500022888184,0.0,0.0,0.1456,0.2317,0.0004,-4.8144,18.3203,3.626
12527,12527,NDXP,21774.0645,NDXP250305P22500000,2025-03-05,27,22500.0,put,0,0,776.3494,0.0,no_change,780.6,2,860.6,2,0.0,0.0,0.0,948.5,0.0,0.0,0.1473,-0.7685,0.0004,-4.5182,18.3203,-12.9547
12528,12528,NDXP,21774.0645,NDXP250305C22600000,2025-03-05,27,22600.0,call,0,0,89.3533,0.0,no_change,70.2,4,84.0,4,0.0,0.0,0.0,72.5,0.0,0.0,0.1434,0.1955,0.0003,-4.2893,16.6941,3.0626
12529,12529,NDXP,21774.0645,NDXP250305P22600000,2025-03-05,27,22600.0,put,0,0,852.3105,0.0,no_change,800.0,1,1000.0,1,0.0,0.0,0.0,1034.54998779297,0.0,0.0,0.1628,-0.8047,0.0003,-3.9487,16.6941,-13.5921
12530,12530,NDXP,21774.0645,NDXP250305C22700000,2025-03-05,27,22700.0,call,0,0,69.8918,0.0,no_change,53.2,4,66.0,4,0.0,0.0,0.0,57.1499996185303,0.0,0.0,0.1408,0.1628,0.0003,-3.7658,14.968,2.5491
12531,12531,NDXP,21774.0645,NDXP250305P22700000,2025-03-05,27,22700.0,put,0,0,932.5058,0.0,no_change,880.9,1,1080.9,1,0.0,0.0,0.0,1114.55004882812,0.0,0.0,0.162,-0.8374,0.0003,-3.3807,14.968,-14.1789
12532,12532,NDXP,21774.0645,NDXP250305C22800000,2025-03-05,27,22800.0,call,2,0,54.1241,50.83,down,39.8,5,51.8,5,0.0,0.0,0.0,44.7999992370606,0.0,0.0,0.1392,0.1338,0.0003,-3.2589,13.228,2.0918
12533,12533,NDXP,21774.0645,NDXP250305P22800000,2025-03-05,27,22800.0,put,0,0,1016.395,0.0,no_change,966.8,1,1166.8,1,0.0,0.0,0.0,1204.75,0.0,0.0,0.1621,-0.8665,0.0003,-2.8293,13.228,-14.7101
12534,12534,NDXP,21774.0645,NDXP250305C22900000,2025-03-05,27,22900.0,call,1,0,41.5163,40.1,up,29.5,5,40.5,5,0.0,0.0,0.0,34.9499988555908,0.0,0.0,0.138,0.1086,0.0002,-2.7805,11.5285,1.698
12535,12535,NDXP,21774.0645,NDXP250305P22900000,2025-03-05,27,22900.0,put,0,0,1103.4441,0.0,no_change,1055.6,1,1255.6,1,0.0,0.0,0.0,1281.69995117188,0.0,0.0,0.1633,-0.8917,0.0002,-2.3064,11.5285,-15.1777
12536,12536,NDXP,21774.0645,NDXP250305C23000000,2025-03-05,27,23000.0,call,1,0,31.5962,38.56,up,21.5,6,31.9,6,0.0,0.0,0.0,27.1499996185303,0.0,0.0,0.1372,0.0871,0.0002,-2.3419,9.9026,1.3625
12537,12537,NDXP,21774.0645,NDXP250305P23000000,2025-03-05,27,23000.0,put,0,0,1193.1809,0.0,no_change,1147.0,1,1347.0,1,0.0,0.0,0.0,1374.5,0.0,0.0,0.1651,-0.9131,0.0002,-1.8234,9.9026,-15.5872
12538,12538,NDXP,21774.0645,NDXP250306C20300000,2025-03-06,28,20300.0,call,0,0,1603.9518,0.0,no_change,1449.7,1,1649.7,1,0.0,0.0,0.0,1476.90002441406,0.0,0.0,0.1914,0.8884,0.0001,-3.785,11.736,13.6104
12539,12539,NDXP,21774.0645,NDXP250306P20300000,2025-03-06,28,20300.0,put,24,0,72.8646,106.55,up,70.9,5,83.8,5,0.0,0.0,0.0,103.25,0.0,0.0,0.2214,-0.1119,0.0001,-4.4441,11.736,-1.9025
12540,12540,NDXP,21774.0645,NDXP250306C20400000,2025-03-06,28,20400.0,call,0,0,1512.6168,0.0,no_change,1359.1,1,1559.1,1,0.0,0.0,0.0,1387.90002441406,0.0,0.0,0.1899,0.8764,0.0002,-4.0846,12.5896,13.4823
12541,12541,NDXP,21774.0645,NDXP250306P20400000,2025-03-06,28,20400.0,put,22,0,81.174,118.35,up,79.7,4,93.0,4,0.0,0.0,0.0,115.150001525879,0.0,0.0,0.2169,-0.1239,0.0002,-4.7007,12.5897,-2.1067
12542,12542,NDXP,21774.0645,NDXP250306C20500000,2025-03-06,28,20500.0,call,0,0,1422.374,0.0,no_change,1269.6,1,1469.6,1,0.0,0.0,0.0,1300.79998779297,0.0,0.0,0.1884,0.863,0.0002,-4.392,13.4994,13.3274
12543,12543,NDXP,21774.0645,NDXP250306P20500000,2025-03-06,28,20500.0,put,1,0,90.5756,219.18,up,89.7,4,103.4,4,0.0,0.0,0.0,128.150001525879,0.0,0.0,0.2127,-0.1373,0.0002,-4.9653,13.4994,-2.3388
12544,12544,NDXP,21774.0645,NDXP250306C20600000,2025-03-06,28,20600.0,call,0,0,1333.368,0.0,no_change,1181.5,2,1381.5,2,0.0,0.0,0.0,1215.5,0.0,0.0,0.1861,0.8481,0.0002,-4.7052,14.4315,13.1478
12545,12545,NDXP,21774.0645,NDXP250306P20600000,2025-03-06,28,20600.0,put,0,0,101.2139,0.0,no_change,101.0,4,115.2,4,0.0,0.0,0.0,142.449996948242,0.0,0.0,0.2105,-0.1521,0.0002,-5.2356,14.4315,-2.5944
12546,12546,NDXP,21774.0645,NDXP250306C20700000,2025-03-06,28,20700.0,call,0,0,1245.7212,0.0,no_change,1094.9,1,1294.9,1,0.0,0.0,0.0,1131.34997558594,0.0,0.0,0.184,0.8317,0.0002,-5.0208,15.4021,12.9436
12547,12547,NDXP,21774.0645,NDXP250306P20700000,2025-03-06,28,20700.0,put,0,0,113.2113,0.0,no_change,113.8,4,128.5,4,0.0,0.0,0.0,159.0,0.0,0.0,0.2055,-0.1685,0.0002,-5.5083,15.4021,-2.875
12548,12548,NDXP,21774.0645,NDXP250306C20800000,2025-03-06,28,20800.0,call,0,0,1159.6035,0.0,no_change,1009.9,1,1209.9,1,0.0,0.0,0.0,1049.0,0.0,0.0,0.1819,0.8136,0.0002,-5.3349,16.4042,12.7043
12549,12549,NDXP,21774.0645,NDXP250306P20800000,2025-03-06,28,20800.0,put,0,0,126.738,0.0,no_change,125.8,2,145.8,2,0.0,0.0,0.0,176.950004577637,0.0,0.0,0.2029,-0.1866,0.0002,-5.7795,16.4042,-3.1913
12550,12550,NDXP,21774.0645,NDXP250306C20900000,2025-03-06,28,20900.0,call,0,0,1075.1794,0.0,no_change,926.7,1,1126.7,1,0.0,0.0,0.0,950.25,0.0,0.0,0.1801,0.7937,0.0002,-5.643,17.4002,12.4392
12551,12551,NDXP,21774.0645,NDXP250306P20900000,2025-03-06,28,20900.0,put,0,0,141.9583,0.0,no_change,142.3,3,162.3,3,0.0,0.0,0.0,197.0,0.0,0.0,0.1995,-0.2066,0.0002,-6.0447,17.4002,-3.5328
12552,12552,NDXP,21774.0645,NDXP250306C21000000,2025-03-06,28,21000.0,call,0,0,992.6057,0.0,no_change,932.1,1,957.7,1,0.0,0.0,0.0,871.950012207031,0.0,0.0,0.1933,0.7719,0.0003,-5.9397,18.4128,12.1367
12553,12553,NDXP,21774.0645,NDXP250306P21000000,2025-03-06,28,21000.0,put,0,0,159.0288,0.0,no_change,160.7,1,180.6,2,0.0,0.0,0.0,219.050003051758,0.0,0.0,0.1958,-0.2284,0.0003,-6.2986,18.4128,-3.9113
12554,12554,NDXP,21774.0645,NDXP250306C21100000,2025-03-06,28,21100.0,call,0,0,912.0956,0.0,no_change,853.0,1,878.4,1,0.0,0.0,0.0,797.0,0.0,0.0,0.1901,0.7481,0.0003,-6.2189,19.3969,11.7991
12555,12555,NDXP,21774.0645,NDXP250306P21100000,2025-03-06,28,21100.0,put,0,0,178.163,0.0,no_change,181.2,1,201.1,2,0.0,0.0,0.0,243.350006103516,0.0,0.0,0.1923,-0.2522,0.0003,-6.5348,19.3969,-4.3248
12556,12556,NDXP,21774.0645,NDXP250306C21200000,2025-03-06,28,21200.0,call,0,0,833.8108,0.0,no_change,776.3,1,801.4,1,0.0,0.0,0.0,724.200012207031,0.0,0.0,0.1868,0.7222,0.0003,-6.4743,20.3466,11.4302
12557,12557,NDXP,21774.0645,NDXP250306P21200000,2025-03-06,28,21200.0,put,1,0,199.5225,341.0,down,205.0,3,222.9,3,0.0,0.0,0.0,269.550003051758,0.0,0.0,0.1897,-0.278,0.0003,-6.7473,20.3466,-4.7705
12558,12558,NDXP,21774.0645,NDXP250306C21300000,2025-03-06,28,21300.0,call,1,0,757.9822,641.14,up,702.0,1,726.7,1,0.0,0.0,0.0,653.650024414062,0.0,0.0,0.1837,0.6943,0.0003,-6.6981,21.2463,11.0168
12559,12559,NDXP,21774.0645,NDXP250306P21300000,2025-03-06,28,21300.0,put,1,0,223.3383,374.0,up,229.9,2,248.4,2,0.0,0.0,0.0,299.399993896484,0.0,0.0,0.1854,-0.3059,0.0003,-6.9283,21.2463,-5.2603
12560,12560,NDXP,21774.0645,NDXP250306C21400000,2025-03-06,28,21400.0,call,0,0,684.8022,0.0,no_change,630.5,1,654.7,1,0.0,0.0,0.0,587.450012207031,0.0,0.0,0.1805,0.6643,0.0003,-6.8836,22.0554,10.5744
12561,12561,NDXP,21774.0645,NDXP250306P21400000,2025-03-06,28,21400.0,put,1,0,249.8026,410.0,down,257.5,2,276.6,2,0.0,0.0,0.0,331.800003051758,0.0,0.0,0.1825,-0.336,0.0003,-7.0709,22.0554,-5.7788
12562,12562,NDXP,21774.0645,NDXP250306C21500000,2025-03-06,28,21500.0,call,0,0,614.5037,0.0,no_change,562.0,1,585.6,1,0.0,0.0,0.0,523.0,0.0,0.0,0.1768,0.6321,0.0004,-7.0228,22.7726,10.0844
12563,12563,NDXP,21774.0645,NDXP250306P21500000,2025-03-06,28,21500.0,put,1,0,279.1484,452.0,up,288.1,2,307.8,2,0.0,0.0,0.0,366.800003051758,0.0,0.0,0.1787,-0.3681,0.0004,-7.1671,22.7726,-6.3452
12564,12564,NDXP,21774.0645,NDXP250306C21600000,2025-03-06,28,21600.0,call,0,0,547.3104,0.0,no_change,496.9,2,519.7,2,0.0,0.0,0.0,462.0,0.0,0.0,0.1733,0.5979,0.0004,-7.1083,23.348,9.5685
12565,12565,NDXP,21774.0645,NDXP250306P21600000,2025-03-06,28,21600.0,put,1,0,311.5994,459.83,down,321.9,2,342.2,2,0.0,0.0,0.0,406.5,0.0,0.0,0.1753,-0.4023,0.0004,-7.2097,23.348,-6.9376
12566,12566,NDXP,21774.0645,NDXP250306C21700000,2025-03-06,28,21700.0,call,1,0,483.463,408.85,up,435.4,2,457.4,2,0.0,0.0,0.0,404.700012207031,0.0,0.0,0.1702,0.5618,0.0004,-7.133,23.7736,9.0057
12567,12567,NDXP,21774.0645,NDXP250306P21700000,2025-03-06,28,21700.0,put,0,0,347.3963,0.0,no_change,359.4,2,380.2,2,0.0,0.0,0.0,449.199996948242,0.0,0.0,0.1716,-0.4385,0.0004,-7.1916,23.7736,-7.5767
12568,12568,NDXP,21774.0645,NDXP250306C21800000,2025-03-06,28,21800.0,call,1,0,423.2008,357.8,up,377.8,2,398.9,2,0.0,0.0,0.0,351.600006103516,0.0,0.0,0.1664,0.5238,0.0004,-7.0909,24.0083,8.421
12569,12569,NDXP,21774.0645,NDXP250306P21800000,2025-03-06,28,21800.0,put,0,0,386.7784,0.0,no_change,400.8,2,422.0,2,0.0,0.0,0.0,495.0,0.0,0.0,0.1695,-0.4764,0.0004,-7.1066,24.0084,-8.2378
12570,12570,NDXP,21774.0645,NDXP250306C21900000,2025-03-06,28,21900.0,call,0,0,366.7817,0.0,no_change,324.1,2,344.7,2,0.0,0.0,0.0,302.100006103516,0.0,0.0,0.1642,0.4842,0.0004,-6.9769,24.0327,7.7962
12571,12571,NDXP,21774.0645,NDXP250306P21900000,2025-03-06,28,21900.0,put,0,0,430.0037,0.0,no_change,446.1,2,468.3,2,0.0,0.0,0.0,546.25,0.0,0.0,0.1658,-0.516,0.0004,-6.9498,24.0327,-8.9393
12572,12572,NDXP,21774.0645,NDXP250306C22000000,2025-03-06,28,22000.0,call,0,0,314.4353,0.0,no_change,274.9,2,294.9,2,0.0,0.0,0.0,256.75,0.0,0.0,0.1608,0.4434,0.0004,-6.7888,23.8225,7.1557
12573,12573,NDXP,21774.0645,NDXP250306P22000000,2025-03-06,28,22000.0,put,0,0,477.3015,0.0,no_change,495.7,2,518.8,2,0.0,0.0,0.0,599.850006103516,0.0,0.0,0.1625,-0.5568,0.0004,-6.7186,23.8225,-9.6559
12574,12574,NDXP,21774.0645,NDXP250306C22100000,2025-03-06,28,22100.0,call,0,0,266.4285,0.0,no_change,230.2,2,249.5,2,0.0,0.0,0.0,217.0,0.0,0.0,0.1576,0.4018,0.0004,-6.5257,23.356,6.4929
12575,12575,NDXP,21774.0645,NDXP250306P22100000,2025-03-06,28,22100.0,put,0,0,528.9391,0.0,no_change,549.9,1,573.9,1,0.0,0.0,0.0,659.799987792969,0.0,0.0,0.1595,-0.5984,0.0004,-6.4127,23.356,-10.3954
12576,12576,NDXP,21774.0645,NDXP250306C22200000,2025-03-06,28,22200.0,call,4,0,222.9481,195.9,no_change,189.6,2,209.6,2,0.0,0.0,0.0,180.449996948242,0.0,0.0,0.1546,0.3598,0.0004,-6.1917,22.6255,5.8209
12577,12577,NDXP,21774.0645,NDXP250306P22200000,2025-03-06,28,22200.0,put,0,0,585.103,0.0,no_change,580.8,1,660.8,1,0.0,0.0,0.0,721.549987792969,0.0,0.0,0.1543,-0.6404,0.0004,-6.0358,22.6255,-11.1433
12578,12578,NDXP,21774.0645,NDXP250306C22300000,2025-03-06,28,22300.0,call,2,0,184.1973,172.5,no_change,153.8,2,173.8,2,0.0,0.0,0.0,149.0,0.0,0.0,0.1509,0.3182,0.0004,-5.7939,21.6404,5.1577
12579,12579,NDXP,21774.0645,NDXP250306P22300000,2025-03-06,28,22300.0,put,0,0,645.9965,0.0,no_change,644.6,2,724.6,2,0.0,0.0,0.0,787.600006103516,0.0,0.0,0.152,-0.682,0.0004,-5.5952,21.6404,-11.8832
12580,12580,NDXP,21774.0645,NDXP250306C22400000,2025-03-06,28,22400.0,call,0,0,150.267,0.0,no_change,122.5,1,142.5,1,0.0,0.0,0.0,121.200000762939,0.0,0.0,0.1485,0.2777,0.0004,-5.3448,20.3987,4.5016
12581,12581,NDXP,21774.0645,NDXP250306P22400000,2025-03-06,28,22400.0,put,0,0,711.7106,0.0,no_change,712.9,2,792.9,2,0.0,0.0,0.0,856.950012207031,0.0,0.0,0.1504,-0.7225,0.0004,-5.1031,20.3987,-12.6154
12582,12582,NDXP,21774.0645,NDXP250306C22500000,2025-03-06,28,22500.0,call,0,0,121.1279,0.0,no_change,95.7,2,115.7,2,0.0,0.0,0.0,97.8500022888184,0.0,0.0,0.1463,0.2391,0.0004,-4.8604,18.9654,3.879
12583,12583,NDXP,21774.0645,NDXP250306P22500000,2025-03-06,28,22500.0,put,0,0,782.2158,0.0,no_change,785.8,1,865.8,1,0.0,0.0,0.0,952.700012207031,0.0,0.0,0.1478,-0.7611,0.0004,-4.5758,18.9654,-13.3147
12584,12584,NDXP,21774.0645,NDXP250306C22600000,2025-03-06,28,22600.0,call,0,0,96.6081,0.0,no_change,75.9,4,90.4,4,0.0,0.0,0.0,78.1499977111816,0.0,0.0,0.1431,0.2033,0.0003,-4.3582,17.3739,3.3008
12585,12585,NDXP,21774.0645,NDXP250306P22600000,2025-03-06,28,22600.0,put,0,0,857.3403,0.0,no_change,803.0,1,1003.0,1,0.0,0.0,0.0,1033.44998168945,0.0,0.0,0.1438,-0.797,0.0003,-4.0307,17.3739,-13.969
12586,12586,NDXP,21774.0645,NDXP250306C22700000,2025-03-06,28,22700.0,call,0,0,76.312,0.0,no_change,58.1,4,71.6,4,0.0,0.0,0.0,62.0,0.0,0.0,0.1412,0.1706,0.0003,-3.855,15.68,2.7682
12587,12587,NDXP,21774.0645,NDXP250306P22700000,2025-03-06,28,22700.0,put,0,0,936.6885,0.0,no_change,884.4,3,1084.4,3,0.0,0.0,0.0,1124.04998779297,0.0,0.0,0.1253,-0.8296,0.0003,-3.4846,15.68,-14.578
12588,12588,NDXP,21774.0645,NDXP250306C22800000,2025-03-06,28,22800.0,call,1,0,59.7082,67.2,up,43.9,5,56.6,5,0.0,0.0,0.0,49.1000003814697,0.0,0.0,0.1395,0.1415,0.0003,-3.3637,13.9672,2.2947
12589,12589,NDXP,21774.0645,NDXP250306P22800000,2025-03-06,28,22800.0,put,0,0,1019.729,0.0,no_change,969.4,1,1169.4,1,0.0,0.0,0.0,1196.94995117188,0.0,0.0,0.1219,-0.8587,0.0003,-2.9504,13.9672,-15.1278
12590,12590,NDXP,21774.0645,NDXP250306C22900000,2025-03-06,28,22900.0,call,0,0,46.2717,0.0,no_change,32.8,5,44.7,5,0.0,0.0,0.0,38.7000007629394,0.0,0.0,0.139,0.1159,0.0002,-2.8945,12.261,1.881
12591,12591,NDXP,21774.0645,NDXP250306P22900000,2025-03-06,28,22900.0,put,0,0,1105.9369,0.0,no_change,1057.5,1,1257.5,1,0.0,0.0,0.0,1285.14996337891,0.0,0.0,0.1174,-0.8843,0.0002,-2.4383,12.261,-15.6184
12592,12592,NDXP,21774.0645,NDXP250306C23000000,2025-03-06,28,23000.0,call,2,0,35.5432,30.5,down,24.3,5,35.3,5,0.0,0.0,0.0,30.0999994277954,0.0,0.0,0.1381,0.0939,0.0002,-2.458,10.6166,1.5208
12593,12593,NDXP,21774.0645,NDXP250306P23000000,2025-03-06,28,23000.0,put,0,0,1194.8527,0.0,no_change,1148.2,1,1348.2,1,0.0,0.0,0.0,1375.70001220703,0.0,0.0,0.1119,-0.9063,0.0002,-1.9591,10.6165,-16.0551
12594,12594,NDXP,21774.0645,NDXP250306C23100000,2025-03-06,28,23100.0,call,2,0,27.1341,23.95,down,17.7,6,28.1,6,0.0,0.0,0.0,23.5,0.0,0.0,0.1376,0.0753,0.0002,-2.0644,9.0951,1.2186
12595,12595,NDXP,21774.0645,NDXP250306P23100000,2025-03-06,28,23100.0,put,0,0,1286.0879,0.0,no_change,1241.0,1,1441.0,1,0.0,0.0,0.0,1471.30004882812,0.0,0.0,0.1035,-0.9249,0.0002,-1.5226,9.095,-16.4338
12596,12596,NDXP,21774.0645,NDXP250306C23200000,2025-03-06,28,23200.0,call,0,0,20.6867,0.0,no_change,12.6,6,22.5,6,0.0,0.0,0.0,18.5500001907349,0.0,0.0,0.1373,0.0601,0.0001,-1.7212,7.7141,0.9722
12597,12597,NDXP,21774.0645,NDXP250306P23200000,2025-03-06,28,23200.0,put,0,0,1379.2848,0.0,no_change,1335.3,1,1535.3,1,0.0,0.0,0.0,1566.90002441406,0.0,0.0,0.0,-0.9402,0.0001,-1.1363,7.7142,-16.7557
12598,12598,NDXP,21774.0645,NDXP250307C18100000,2025-03-07,29,18100.0,call,0,0,3740.3552,0.0,no_change,3585.0,2,3785.0,2,0.0,0.0,0.0,3571.90002441406,0.0,0.0,0.3274,0.9812,0.0,0.0,2.9748,14.4733
12599,12599,NDXP,21774.0645,NDXP250307P18100000,2025-03-07,29,18100.0,put,14,3,13.9728,15.76,down,14.2,2,16.4,2,15.2,16.05,15.2,18.0999994277954,-2.34,-0.129282,0.3309,-0.0192,0.0,-1.5413,2.9749,-0.345
12600,12600,NDXP,21774.0645,NDXP250307C18125000,2025-03-07,29,18125.0,call,0,0,3715.6628,0.0,no_change,3560.3,2,3760.3,2,0.0,0.0,0.0,3545.70007324219,0.0,0.0,0.3261,0.9808,0.0,-0.0195,3.0183,14.4881
12601,12601,NDXP,21774.0645,NDXP250307P18125000,2025-03-07,29,18125.0,put,3,0,14.1852,20.11,down,14.4,2,16.5,2,0.0,0.0,0.0,18.3500003814697,0.0,0.0,0.3293,-0.0195,0.0,-1.5578,3.0184,-0.3509
12602,12602,NDXP,21774.0645,NDXP250307C18150000,2025-03-07,29,18150.0,call,0,0,3690.9746,0.0,no_change,3535.6,3,3735.6,3,0.0,0.0,0.0,3524.19995117188,0.0,0.0,0.3244,0.9805,0.0,-0.0466,3.0627,14.5038
12603,12603,NDXP,21774.0645,NDXP250307P18150000,2025-03-07,29,18150.0,put,1,0,14.4019,34.7,up,14.7,2,16.7,2,0.0,0.0,0.0,18.5999994277954,0.0,0.0,0.3279,-0.0198,0.0,-1.5745,3.0627,-0.3569
12604,12604,NDXP,21774.0645,NDXP250307C18175000,2025-03-07,29,18175.0,call,0,0,3666.291,0.0,no_change,3510.9,3,3710.9,3,0.0,0.0,0.0,3495.70007324219,0.0,0.0,0.323,0.9802,0.0,-0.0739,3.1077,14.5168
12605,12605,NDXP,21774.0645,NDXP250307P18175000,2025-03-07,29,18175.0,put,2,0,14.623,35.2,down,14.9,2,16.9,2,0.0,0.0,0.0,18.8500003814697,0.0,0.0,0.3264,-0.0202,0.0,-1.5915,3.1077,-0.3631
12606,12606,NDXP,21774.0645,NDXP250307C18200000,2025-03-07,29,18200.0,call,0,0,3641.6118,0.0,no_change,3486.2,1,3686.2,1,0.0,0.0,0.0,3473.40002441406,0.0,0.0,0.322,0.9798,0.0,-0.1016,3.1535,14.5307
12607,12607,NDXP,21774.0645,NDXP250307P18200000,2025-03-07,29,18200.0,put,3,0,14.8486,23.65,down,15.2,2,17.1,2,0.0,0.0,0.0,19.1499996185303,0.0,0.0,0.325,-0.0205,0.0,-1.6087,3.1536,-0.3695
12608,12608,NDXP,21774.0645,NDXP250307C18225000,2025-03-07,29,18225.0,call,0,0,3616.937,0.0,no_change,3461.5,3,3661.5,3,0.0,0.0,0.0,3449.15002441406,0.0,0.0,0.3206,0.9794,0.0,-0.1292,3.2003,14.5469
12609,12609,NDXP,21774.0645,NDXP250307P18225000,2025-03-07,29,18225.0,put,2,0,15.0788,87.7,no_change,15.3,2,17.3,2,0.0,0.0,0.0,19.4000005722046,0.0,0.0,0.3236,-0.0209,0.0,-1.6262,3.2002,-0.376
12610,12610,NDXP,21774.0645,NDXP250307C18250000,2025-03-07,29,18250.0,call,0,0,3592.2673,0.0,no_change,3436.8,3,3636.8,3,0.0,0.0,0.0,3425.0,0.0,0.0,0.3192,0.9791,0.0,-0.1573,3.2476,14.5593
12611,12611,NDXP,21774.0645,NDXP250307P18250000,2025-03-07,29,18250.0,put,0,0,15.3138,0.0,no_change,15.6,2,17.6,2,0.0,0.0,0.0,19.6999998092651,0.0,0.0,0.3221,-0.0212,0.0,-1.6438,3.2476,-0.3827
12612,12612,NDXP,21774.0645,NDXP250307C18275000,2025-03-07,29,18275.0,call,0,0,3567.6023,0.0,no_change,3412.1,2,3612.1,2,0.0,0.0,0.0,3401.09997558594,0.0,0.0,0.3177,0.9787,0.0,-0.1855,3.2958,14.5743
12613,12613,NDXP,21774.0645,NDXP250307P18275000,2025-03-07,29,18275.0,put,1,0,15.5537,96.1,down,15.8,2,17.8,2,0.0,0.0,0.0,20.0,0.0,0.0,0.3206,-0.0216,0.0,-1.6618,3.2957,-0.3895
12614,12614,NDXP,21774.0645,NDXP250307C18300000,2025-03-07,29,18300.0,call,0,0,3542.9426,0.0,no_change,3387.5,1,3587.5,1,0.0,0.0,0.0,3376.5,0.0,0.0,0.3163,0.9783,0.0,-0.2141,3.3444,14.5858
12615,12615,NDXP,21774.0645,NDXP250307P18300000,2025-03-07,29,18300.0,put,6,1,15.7986,17.85,down,16.0,2,17.9,2,17.85,17.85,17.85,20.3000001907349,-2.45,-0.12069,0.3191,-0.022,0.0,-1.68,3.3445,-0.3964
12616,12616,NDXP,21774.0645,NDXP250307C18325000,2025-03-07,29,18325.0,call,0,0,3518.2878,0.0,no_change,3362.8,2,3562.8,1,0.0,0.0,0.0,3351.90002441406,0.0,0.0,0.315,0.978,0.0,-0.2428,3.3941,14.6001
12617,12617,NDXP,21774.0645,NDXP250307P18325000,2025-03-07,29,18325.0,put,1,0,16.0487,99.2,down,16.2,2,18.3,2,0.0,0.0,0.0,20.5999994277954,0.0,0.0,0.318,-0.0224,0.0,-1.6984,3.3941,-0.4036
12618,12618,NDXP,21774.0645,NDXP250307C18350000,2025-03-07,29,18350.0,call,0,0,3493.6384,0.0,no_change,3338.1,2,3538.1,2,0.0,0.0,0.0,3327.30004882812,0.0,0.0,0.3136,0.9776,0.0,-0.272,3.4444,14.6137
12619,12619,NDXP,21774.0645,NDXP250307P18350000,2025-03-07,29,18350.0,put,2,0,16.3041,30.2,down,16.5,2,18.5,2,0.0,0.0,0.0,20.9000005722046,0.0,0.0,0.3164,-0.0228,0.0,-1.7172,3.4444,-0.4108
12620,12620,NDXP,21774.0645,NDXP250307C18375000,2025-03-07,29,18375.0,call,0,0,3468.9946,0.0,no_change,3313.5,3,3513.5,3,0.0,0.0,0.0,3298.84997558594,0.0,0.0,0.3121,0.9772,0.0,-0.3015,3.4953,14.6253
12621,12621,NDXP,21774.0645,NDXP250307P18375000,2025-03-07,29,18375.0,put,0,0,16.565,0.0,no_change,16.7,2,18.7,2,0.0,0.0,0.0,21.25,0.0,0.0,0.3151,-0.0232,0.0,-1.7362,3.4954,-0.4182
12622,12622,NDXP,21774.0645,NDXP250307C18400000,2025-03-07,29,18400.0,call,0,0,3444.3562,0.0,no_change,3288.8,3,3488.8,3,0.0,0.0,0.0,3274.25,0.0,0.0,0.3109,0.9767,0.0,-0.331,3.5472,14.6389
12623,12623,NDXP,21774.0645,NDXP250307P18400000,2025-03-07,29,18400.0,put,4,0,16.8314,31.2,no_change,16.9,2,19.0,2,0.0,0.0,0.0,21.5999994277954,0.0,0.0,0.3136,-0.0236,0.0,-1.7555,3.5472,-0.4257
12624,12624,NDXP,21774.0645,NDXP250307C18425000,2025-03-07,29,18425.0,call,0,0,3419.7236,0.0,no_change,3264.2,2,3464.2,2,0.0,0.0,0.0,3246.5,0.0,0.0,0.3095,0.9763,0.0,-0.3609,3.5998,14.651
12625,12625,NDXP,21774.0645,NDXP250307P18425000,2025-03-07,29,18425.0,put,0,0,17.1036,0.0,no_change,17.2,2,19.2,2,0.0,0.0,0.0,21.9000005722046,0.0,0.0,0.3122,-0.024,0.0,-1.775,3.5998,-0.4334
12626,12626,NDXP,21774.0645,NDXP250307C18450000,2025-03-07,29,18450.0,call,0,0,3395.0967,0.0,no_change,3239.5,2,3439.5,2,0.0,0.0,0.0,3229.0,0.0,0.0,0.3081,0.9759,0.0,-0.3909,3.6534,14.6653
